datetime,option_symbol,action,order_size,price,pnl,day,type,strike,idx,expiration_date
2024-02-02T14:53:19.816353788Z,SPX   240315C04800000,B,50,171.8,235499.9999999999,2024-02-02,C,4800.0,2,2024-03-15
2024-02-02T14:53:19.816357813Z,SPX   240315C04850000,B,50,133.3,215999.9999999999,2024-02-02,C,4850.0,1,2024-03-15
2024-02-02T14:53:19.816357813Z,SPX   240315C04850000,B,50,133.3,208999.9999999999,2024-02-02,C,4850.0,5,2024-03-15
2024-02-02T14:53:19.816357813Z,SPX   240315C04850000,B,50,133.3,210499.9999999999,2024-02-02,C,4850.0,3,2024-03-15
2024-02-02T14:53:19.816357813Z,SPX   240315C04850000,B,50,133.3,208499.9999999999,2024-02-02,C,4850.0,6,2024-03-15
2024-02-02T14:53:41.249586397Z,SPX   240216C04870000,B,50,76.8,209000.0,2024-02-02,C,4870.0,1,2024-02-16
2024-02-02T14:54:48.014379744Z,SPX   240216C04850000,B,50,92.4,234500.0000000001,2024-02-02,C,4850.0,2,2024-02-16
2024-02-02T14:57:41.086751977Z,SPX   240216C04850000,B,50,96.9,202000.00000000003,2024-02-02,C,4850.0,4,2024-02-16
2024-02-02T14:57:41.086751977Z,SPX   240216C04850000,B,50,96.9,212000.0000000001,2024-02-02,C,4850.0,3,2024-02-16
2024-02-02T14:58:33.651707824Z,SPX   240216C04890000,B,50,64.9,195999.9999999999,2024-02-02,C,4890.0,11,2024-02-16
2024-02-02T15:03:55.476642580Z,SPX   240315C04850000,B,50,136.2,194000.0000000001,2024-02-02,C,4850.0,7,2024-03-15
2024-02-02T15:05:36.335728396Z,SPX   240216C04890000,B,50,63.0,205499.9999999999,2024-02-02,C,4890.0,6,2024-02-16
2024-02-02T15:05:36.335728396Z,SPX   240216C04890000,B,50,63.0,206500.0,2024-02-02,C,4890.0,5,2024-02-16
2024-02-02T15:07:39.596494427Z,SPX   240216C04875000,B,50,75.4,198499.9999999999,2024-02-02,C,4875.0,1,2024-02-16
2024-02-02T15:08:49.104409373Z,SPX   240216C04800000,B,50,135.7,237500.0,2024-02-02,C,4800.0,1,2024-02-16
2024-02-02T15:16:41.274855963Z,SPX   240216C04860000,B,50,88.4,194499.9999999999,2024-02-02,C,4860.0,3,2024-02-16
2024-02-02T15:16:41.274855963Z,SPX   240216C04860000,B,50,88.4,197500.0,2024-02-02,C,4860.0,1,2024-02-16
2024-02-02T15:33:46.897293760Z,SPX   240216C04890000,B,50,65.5,192999.99999999997,2024-02-02,C,4890.0,13,2024-02-16
2024-02-02T18:23:41.304816826Z,SPX   240216C04700000,S,47,265.8,195050.0,2024-02-02,C,4700.0,1,2024-02-16
2024-02-02T19:40:44.119325961Z,SPX   240315C04900000,S,50,137.3,198500.0000000001,2024-02-02,C,4900.0,1,2024-03-15
2024-02-02T19:41:09.354173940Z,SPX   240315C04850000,S,50,175.0,208499.9999999999,2024-02-02,C,4850.0,6,2024-03-15
2024-02-02T19:41:09.354173940Z,SPX   240315C04850000,S,50,175.0,194000.0000000001,2024-02-02,C,4850.0,7,2024-03-15
2024-02-02T19:42:28.349463129Z,SPX   240216C04900000,S,50,95.4,210000.0000000001,2024-02-02,C,4900.0,2,2024-02-16
2024-02-02T19:42:28.349463129Z,SPX   240216C04900000,S,50,95.4,210000.0000000001,2024-02-02,C,4900.0,3,2024-02-16
2024-02-02T19:42:28.349468643Z,SPX   240216C04900000,S,50,95.4,210000.0000000001,2024-02-02,C,4900.0,1,2024-02-16
2024-02-02T19:43:40.794687400Z,SPX   240216C04860000,S,50,127.9,197500.0,2024-02-02,C,4860.0,1,2024-02-16
2024-02-02T19:44:26.031325119Z,SPX   240216C04850000,S,50,136.7,196999.9999999999,2024-02-02,C,4850.0,7,2024-02-16
2024-02-02T19:44:26.031325119Z,SPX   240216C04850000,S,50,136.7,196999.9999999999,2024-02-02,C,4850.0,8,2024-02-16
2024-02-02T19:44:26.031325119Z,SPX   240216C04850000,S,50,136.7,196999.9999999999,2024-02-02,C,4850.0,6,2024-02-16
2024-02-02T19:44:52.633538324Z,SPX   240216C04860000,S,50,127.3,194499.9999999999,2024-02-02,C,4860.0,3,2024-02-16
2024-02-02T19:45:54.103553191Z,SPX   240216C04850000,S,50,137.3,200000.0000000001,2024-02-02,C,4850.0,5,2024-02-16
2024-02-02T19:45:54.103553191Z,SPX   240216C04850000,S,50,137.3,202000.00000000003,2024-02-02,C,4850.0,4,2024-02-16
2024-02-02T19:48:23.511666941Z,SPX   240315C04900000,S,50,137.0,197000.00000000003,2024-02-02,C,4900.0,3,2024-03-15
2024-02-02T19:48:23.511666941Z,SPX   240315C04900000,S,50,137.0,196499.99999999997,2024-02-02,C,4900.0,4,2024-03-15
2024-02-02T19:49:06.787788016Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,11,2024-02-16
2024-02-02T19:49:06.787788016Z,SPX   240216C04800000,S,50,183.2,237500.0,2024-02-02,C,4800.0,1,2024-02-16
2024-02-02T19:49:06.787788016Z,SPX   240216C04900000,S,50,94.7,201500.00000000003,2024-02-02,C,4900.0,13,2024-02-16
2024-02-02T19:49:11.960621527Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,10,2024-02-16
2024-02-02T19:49:11.960638022Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,9,2024-02-16
2024-02-02T19:49:11.960638022Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,8,2024-02-16
2024-02-02T19:49:11.960652124Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,7,2024-02-16
2024-02-02T19:49:11.960656698Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,6,2024-02-16
2024-02-02T19:49:11.960656698Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,5,2024-02-16
2024-02-02T19:49:11.960666590Z,SPX   240216C04900000,S,50,94.7,206500.0,2024-02-02,C,4900.0,4,2024-02-16
2024-02-02T19:49:11.960671766Z,SPX   240216C04875000,S,50,115.1,198499.9999999999,2024-02-02,C,4875.0,1,2024-02-16
2024-02-02T20:08:03.278831995Z,SPX   240315C04850000,S,50,175.1,208999.9999999999,2024-02-02,C,4850.0,5,2024-03-15
2024-02-02T20:10:20.726910315Z,SPX   240216C04890000,S,50,104.1,202499.9999999999,2024-02-02,C,4890.0,7,2024-02-16
2024-02-02T20:10:20.726910315Z,SPX   240216C04890000,S,50,104.1,205499.9999999999,2024-02-02,C,4890.0,6,2024-02-16
2024-02-02T20:10:20.732446321Z,SPX   240216C04890000,S,50,104.1,192999.99999999997,2024-02-02,C,4890.0,13,2024-02-16
2024-02-02T20:10:20.732446321Z,SPX   240216C04890000,S,50,104.1,195999.9999999999,2024-02-02,C,4890.0,11,2024-02-16
2024-02-02T20:10:24.282252247Z,SPX   240216C04890000,S,50,104.3,210499.9999999999,2024-02-02,C,4890.0,2,2024-02-16
2024-02-02T20:10:24.282252247Z,SPX   240216C04890000,S,50,104.3,210499.9999999999,2024-02-02,C,4890.0,3,2024-02-16
2024-02-02T20:10:24.282252247Z,SPX   240216C04890000,S,50,104.3,206500.0,2024-02-02,C,4890.0,5,2024-02-16
2024-02-02T20:10:24.282252247Z,SPX   240216C04890000,S,50,104.3,221000.0,2024-02-02,C,4890.0,1,2024-02-16
2024-02-02T20:10:40.767046183Z,SPX   240315C04800000,S,50,218.9,235499.9999999999,2024-02-02,C,4800.0,4,2024-03-15
2024-02-02T20:10:40.767051157Z,SPX   240315C04800000,S,50,218.9,235499.9999999999,2024-02-02,C,4800.0,3,2024-03-15
2024-02-02T20:10:40.767061117Z,SPX   240315C04800000,S,50,218.9,245499.9999999999,2024-02-02,C,4800.0,1,2024-03-15
2024-02-02T20:10:40.767061117Z,SPX   240315C04800000,S,50,218.9,235499.9999999999,2024-02-02,C,4800.0,2,2024-03-15
2024-02-02T20:12:06.990244567Z,SPX   240315C04910000,S,50,131.0,192000.00000000003,2024-02-02,C,4910.0,8,2024-03-15
2024-02-02T20:12:06.990255275Z,SPX   240315C04910000,S,50,131.0,192000.00000000003,2024-02-02,C,4910.0,7,2024-03-15
2024-02-02T20:12:22.663044116Z,SPX   240216C04850000,S,45,139.3,211050.0000000001,2024-02-02,C,4850.0,1,2024-02-16
2024-02-02T20:12:22.663044116Z,SPX   240216C04850000,S,50,139.3,212000.0000000001,2024-02-02,C,4850.0,3,2024-02-16
2024-02-02T20:12:22.663044116Z,SPX   240216C04850000,S,50,139.3,234500.0000000001,2024-02-02,C,4850.0,2,2024-02-16
2024-02-02T20:12:42.358661579Z,SPX   240315C04890000,S,50,145.0,198500.00000000003,2024-02-02,C,4890.0,1,2024-03-15
2024-02-02T20:14:18.094816677Z,SPX   240315C04850000,S,50,176.5,215999.9999999999,2024-02-02,C,4850.0,1,2024-03-15
2024-02-02T20:16:17.968305922Z,SPX   240315C04900000,S,50,136.7,194999.9999999999,2024-02-02,C,4900.0,5,2024-03-15
2024-02-02T20:19:15.936393871Z,SPX   240216C04870000,S,50,118.6,209000.0,2024-02-02,C,4870.0,1,2024-02-16
2024-02-02T20:27:41.912123976Z,SPX   240315C04850000,S,50,175.4,210499.9999999999,2024-02-02,C,4850.0,3,2024-03-15
2024-02-05T14:45:50.600860233Z,SPX   240315C04800000,S,50,193.4,84500.00000000003,2024-02-05,C,4800.0,1,2024-03-15
2024-02-05T14:46:43.794428552Z,SPX   240216C04800000,S,50,158.6,95499.99999999996,2024-02-05,C,4800.0,5,2024-02-16
2024-02-05T14:46:43.794428552Z,SPX   240216C04800000,S,50,158.6,96499.99999999993,2024-02-05,C,4800.0,4,2024-02-16
2024-02-05T15:18:39.734229701Z,SPX   240216P04950000,S,50,49.6,86500.00000000003,2024-02-05,P,4950.0,8,2024-02-16
2024-02-05T15:18:39.734229701Z,SPX   240216P04950000,S,50,49.6,86500.00000000003,2024-02-05,P,4950.0,9,2024-02-16
2024-02-05T15:19:18.373003821Z,SPX   240315P04965000,S,50,84.6,85499.99999999997,2024-02-05,P,4965.0,5,2024-03-15
2024-02-05T15:19:18.373003821Z,SPX   240315P04965000,S,50,84.6,88499.99999999994,2024-02-05,P,4965.0,4,2024-03-15
2024-02-05T15:19:18.373003821Z,SPX   240315P04965000,S,50,84.6,89499.99999999996,2024-02-05,P,4965.0,3,2024-03-15
2024-02-05T15:19:18.373003821Z,SPX   240315P04965000,S,50,84.6,89499.99999999996,2024-02-05,P,4965.0,2,2024-03-15
2024-02-05T15:19:18.373003821Z,SPX   240315P04965000,S,50,84.6,89499.99999999996,2024-02-05,P,4965.0,1,2024-03-15
2024-02-05T15:19:46.070527990Z,SPX   240216P04955000,S,50,53.0,89499.99999999999,2024-02-05,P,4955.0,1,2024-02-16
2024-02-05T15:21:04.109552077Z,SPX   240216P05000000,S,50,83.2,108500.00000000004,2024-02-05,P,5000.0,5,2024-02-16
2024-02-05T15:22:00.788529395Z,SPX   240216P04950000,S,50,50.1,89000.00000000003,2024-02-05,P,4950.0,5,2024-02-16
2024-02-05T15:23:00.016761749Z,SPX   240216C04800000,B,50,139.3,96499.99999999993,2024-02-05,C,4800.0,4,2024-02-16
2024-02-05T15:23:01.650059520Z,SPX   240216C04900000,B,50,58.7,89499.99999999996,2024-02-05,C,4900.0,4,2024-02-16
2024-02-05T15:23:15.295807635Z,SPX   240216C04900000,B,50,59.4,85999.99999999997,2024-02-05,C,4900.0,5,2024-02-16
2024-02-05T15:24:14.296043515Z,SPX   240216C04800000,B,50,139.5,95499.99999999996,2024-02-05,C,4800.0,5,2024-02-16
2024-02-05T15:42:03.503179408Z,SPX   240315P04950000,S,50,78.1,86999.99999999996,2024-02-05,P,4950.0,16,2024-03-15
2024-02-05T15:42:54.396371495Z,SPX   240216P04950000,S,50,53.2,104500.00000000004,2024-02-05,P,4950.0,3,2024-02-16
2024-02-05T15:42:54.396371495Z,SPX   240216P04950000,S,50,53.2,105500.0,2024-02-05,P,4950.0,1,2024-02-16
2024-02-05T15:43:02.574308701Z,SPX   240315P04950000,S,50,80.0,96500.0,2024-02-05,P,4950.0,2,2024-03-15
2024-02-05T15:43:26.253474713Z,SPX   240315P04950000,S,50,79.5,94000.0,2024-02-05,P,4950.0,8,2024-03-15
2024-02-05T15:44:22.815499663Z,SPX   240315P04950000,S,50,79.8,95499.99999999996,2024-02-05,P,4950.0,5,2024-03-15
2024-02-05T15:44:22.815765718Z,SPX   240315P04950000,S,50,79.8,95499.99999999996,2024-02-05,P,4950.0,4,2024-03-15
2024-02-05T15:44:22.816156542Z,SPX   240315P04950000,S,50,79.8,95499.99999999996,2024-02-05,P,4950.0,7,2024-03-15
2024-02-05T15:44:22.816156542Z,SPX   240315P04950000,S,50,79.8,95499.99999999996,2024-02-05,P,4950.0,6,2024-03-15
2024-02-05T15:44:22.836810465Z,SPX   240315P04950000,S,50,79.8,95499.99999999996,2024-02-05,P,4950.0,3,2024-03-15
2024-02-05T15:45:12.860175900Z,SPX   240315P04950000,S,50,80.0,96500.0,2024-02-05,P,4950.0,1,2024-03-15
2024-02-05T15:45:26.050253076Z,SPX   240315P04945000,S,50,78.3,94000.0,2024-02-05,P,4945.0,2,2024-03-15
2024-02-05T15:45:26.050494026Z,SPX   240315P04945000,S,50,78.3,94000.0,2024-02-05,P,4945.0,3,2024-03-15
2024-02-05T15:45:26.050870557Z,SPX   240315P04945000,S,50,78.3,94000.0,2024-02-05,P,4945.0,1,2024-03-15
2024-02-05T15:46:18.727435575Z,SPX   240315C04900000,B,50,100.0,90000.0,2024-02-05,C,4900.0,2,2024-03-15
2024-02-05T15:46:18.727435575Z,SPX   240315C04900000,B,50,100.0,92000.00000000004,2024-02-05,C,4900.0,1,2024-03-15
2024-02-05T15:46:49.258593610Z,SPX   240315P04950000,S,50,79.1,91999.99999999996,2024-02-05,P,4950.0,13,2024-03-15
2024-02-05T15:46:49.258859157Z,SPX   240315P04950000,S,50,79.1,91999.99999999996,2024-02-05,P,4950.0,11,2024-03-15
2024-02-05T15:46:49.258859157Z,SPX   240315P04950000,S,50,79.1,91999.99999999996,2024-02-05,P,4950.0,12,2024-03-15
2024-02-05T15:46:49.259250179Z,SPX   240315P04950000,S,50,79.1,91999.99999999996,2024-02-05,P,4950.0,10,2024-03-15
2024-02-05T15:46:49.391444796Z,SPX   240315P04950000,S,50,79.2,92500.0,2024-02-05,P,4950.0,9,2024-03-15
2024-02-05T15:48:32.505344802Z,SPX   240315P04950000,S,50,78.8,90499.99999999996,2024-02-05,P,4950.0,14,2024-03-15
2024-02-05T15:54:49.846920098Z,SPX   240216P05000000,S,50,83.5,110000.0,2024-02-05,P,5000.0,3,2024-02-16
2024-02-05T15:57:11.452882299Z,SPX   240216P05000000,S,50,83.0,107500.0,2024-02-05,P,5000.0,6,2024-02-16
2024-02-05T15:57:18.472997947Z,SPX   240216C04900000,B,50,57.8,94000.0,2024-02-05,C,4900.0,3,2024-02-16
2024-02-05T15:57:18.472997947Z,SPX   240216C04900000,B,50,57.8,95000.0,2024-02-05,C,4900.0,2,2024-02-16
2024-02-05T15:57:28.332087396Z,SPX   240216C04900000,B,45,57.3,87750.0,2024-02-05,C,4900.0,1,2024-02-16
2024-02-05T15:57:49.618123515Z,SPX   240216P05000000,S,50,84.4,114500.00000000004,2024-02-05,P,5000.0,2,2024-02-16
2024-02-05T15:58:20.812872862Z,SPX   240315P04950000,S,50,78.2,87500.0,2024-02-05,P,4950.0,15,2024-03-15
2024-02-05T16:00:51.503361253Z,SPX   240216C04890000,B,50,64.5,102000.00000000004,2024-02-05,C,4890.0,1,2024-02-16
2024-02-05T16:00:51.503361253Z,SPX   240216C04890000,B,50,64.5,92999.99999999996,2024-02-05,C,4890.0,3,2024-02-16
2024-02-05T16:00:51.503361253Z,SPX   240216C04890000,B,50,64.5,99500.00000000004,2024-02-05,C,4890.0,2,2024-02-16
2024-02-05T16:03:45.287173505Z,SPX   240315C04800000,B,50,176.5,84500.00000000003,2024-02-05,C,4800.0,1,2024-03-15
2024-02-05T16:08:18.508710212Z,SPX   240216C04875000,B,50,78.6,90500.00000000004,2024-02-05,C,4875.0,1,2024-02-16
2024-02-05T16:37:31.725179023Z,SPX   240216C04825000,B,50,123.0,90000.0,2024-02-05,C,4825.0,3,2024-02-16
2024-02-05T16:41:36.360416645Z,SPX   240216C04825000,B,50,121.3,98500.0,2024-02-05,C,4825.0,2,2024-02-16
2024-02-05T19:35:34.503409034Z,SPX   240216P05000000,B,50,61.5,107500.0,2024-02-05,P,5000.0,6,2024-02-16
2024-02-05T19:35:34.503409034Z,SPX   240216P05000000,B,50,61.5,110000.0,2024-02-05,P,5000.0,3,2024-02-16
2024-02-05T19:35:34.503409034Z,SPX   240216P05000000,B,50,61.5,108500.00000000004,2024-02-05,P,5000.0,5,2024-02-16
2024-02-05T19:35:34.503409034Z,SPX   240216P05000000,B,50,61.5,114500.00000000004,2024-02-05,P,5000.0,2,2024-02-16
2024-02-05T19:42:23.495893526Z,SPX   240315C04900000,S,50,118.4,92000.00000000004,2024-02-05,C,4900.0,1,2024-03-15
2024-02-05T19:44:14.289332673Z,SPX   240216C04890000,S,50,83.1,92999.99999999996,2024-02-05,C,4890.0,3,2024-02-16
2024-02-05T19:44:29.840890785Z,SPX   240315P04945000,B,50,59.5,94000.0,2024-02-05,P,4945.0,3,2024-03-15
2024-02-05T19:44:29.840890785Z,SPX   240315P04945000,B,50,59.5,94000.0,2024-02-05,P,4945.0,2,2024-03-15
2024-02-05T19:44:29.840890785Z,SPX   240315P04945000,B,50,59.5,94000.0,2024-02-05,P,4945.0,1,2024-03-15
2024-02-05T19:45:56.311794899Z,SPX   240216C04890000,S,50,84.4,99500.00000000004,2024-02-05,C,4890.0,2,2024-02-16
2024-02-05T19:47:19.188983000Z,SPX   240216C04890000,S,50,84.9,102000.00000000004,2024-02-05,C,4890.0,1,2024-02-16
2024-02-05T19:47:36.768822095Z,SPX   240216P04950000,B,50,32.3,86500.00000000003,2024-02-05,P,4950.0,9,2024-02-16
2024-02-05T19:48:41.793990569Z,SPX   240216C04900000,S,50,76.6,94000.0,2024-02-05,C,4900.0,3,2024-02-16
2024-02-05T19:48:41.793990569Z,SPX   240216C04900000,S,50,76.6,89499.99999999996,2024-02-05,C,4900.0,4,2024-02-16
2024-02-05T19:48:41.793990569Z,SPX   240216C04900000,S,50,76.6,85999.99999999997,2024-02-05,C,4900.0,5,2024-02-16
2024-02-05T19:48:52.289454932Z,SPX   240315P04965000,B,50,66.9,88499.99999999994,2024-02-05,P,4965.0,4,2024-03-15
2024-02-05T19:49:12.319250880Z,SPX   240216C04875000,S,50,96.7,90500.00000000004,2024-02-05,C,4875.0,1,2024-02-16
2024-02-05T19:50:18.402352048Z,SPX   240216C04900000,S,45,76.8,87750.0,2024-02-05,C,4900.0,1,2024-02-16
2024-02-05T19:50:18.402352048Z,SPX   240216C04900000,S,50,76.8,95000.0,2024-02-05,C,4900.0,2,2024-02-16
2024-02-05T19:50:37.964998090Z,SPX   240216P04950000,B,50,32.1,105500.0,2024-02-05,P,4950.0,1,2024-02-16
2024-02-05T19:51:12.750473751Z,SPX   240315C04900000,S,50,118.0,90000.0,2024-02-05,C,4900.0,2,2024-03-15
2024-02-05T19:52:43.181831357Z,SPX   240216C04825000,S,50,141.0,90000.0,2024-02-05,C,4825.0,3,2024-02-16
2024-02-05T19:52:43.181831357Z,SPX   240216C04825000,S,50,141.0,98500.0,2024-02-05,C,4825.0,2,2024-02-16
2024-02-05T19:52:45.650086681Z,SPX   240216P04950000,B,50,32.3,104500.00000000004,2024-02-05,P,4950.0,3,2024-02-16
2024-02-05T19:52:45.650086681Z,SPX   240216P04950000,B,50,32.3,89000.00000000003,2024-02-05,P,4950.0,5,2024-02-16
2024-02-05T19:53:53.850002238Z,SPX   240216P04950000,B,50,32.3,86500.00000000003,2024-02-05,P,4950.0,8,2024-02-16
2024-02-05T19:55:43.738473165Z,SPX   240315P04965000,B,50,66.7,89499.99999999996,2024-02-05,P,4965.0,1,2024-03-15
2024-02-05T19:55:43.738764001Z,SPX   240315P04965000,B,50,66.7,89499.99999999996,2024-02-05,P,4965.0,3,2024-03-15
2024-02-05T19:55:43.739085018Z,SPX   240315P04965000,B,50,66.7,89499.99999999996,2024-02-05,P,4965.0,2,2024-03-15
2024-02-05T19:57:59.893526718Z,SPX   240216P04955000,B,50,35.1,89499.99999999999,2024-02-05,P,4955.0,1,2024-02-16
2024-02-05T20:02:53.727106721Z,SPX   240315P04965000,B,50,67.5,85499.99999999997,2024-02-05,P,4965.0,5,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,96500.0,2024-02-05,P,4950.0,1,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,95499.99999999996,2024-02-05,P,4950.0,3,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,95499.99999999996,2024-02-05,P,4950.0,4,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,95499.99999999996,2024-02-05,P,4950.0,5,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,95499.99999999996,2024-02-05,P,4950.0,6,2024-03-15
2024-02-05T20:35:18.862464394Z,SPX   240315P04950000,B,50,60.7,96500.0,2024-02-05,P,4950.0,2,2024-03-15
2024-02-05T20:35:18.862468245Z,SPX   240315P04950000,B,50,60.7,92500.0,2024-02-05,P,4950.0,9,2024-03-15
2024-02-05T20:35:18.862468245Z,SPX   240315P04950000,B,50,60.7,94000.0,2024-02-05,P,4950.0,8,2024-03-15
2024-02-05T20:35:18.862468245Z,SPX   240315P04950000,B,50,60.7,95499.99999999996,2024-02-05,P,4950.0,7,2024-03-15
2024-02-05T20:35:18.862468245Z,SPX   240315P04950000,B,50,60.7,91999.99999999996,2024-02-05,P,4950.0,10,2024-03-15
2024-02-05T20:35:18.862468245Z,SPX   240315P04950000,B,50,60.7,91999.99999999996,2024-02-05,P,4950.0,11,2024-03-15
2024-02-05T20:35:18.862472698Z,SPX   240315P04950000,B,50,60.7,86999.99999999996,2024-02-05,P,4950.0,16,2024-03-15
2024-02-05T20:35:18.862472698Z,SPX   240315P04950000,B,50,60.7,91999.99999999996,2024-02-05,P,4950.0,13,2024-03-15
2024-02-05T20:35:18.862472698Z,SPX   240315P04950000,B,50,60.7,90499.99999999996,2024-02-05,P,4950.0,14,2024-03-15
2024-02-05T20:35:18.862472698Z,SPX   240315P04950000,B,50,60.7,87500.0,2024-02-05,P,4950.0,15,2024-03-15
2024-02-05T20:35:18.862472698Z,SPX   240315P04950000,B,50,60.7,91999.99999999996,2024-02-05,P,4950.0,12,2024-03-15
2024-02-06T14:45:32.199229461Z,SPX   240216C04950000,S,45,42.5,45450.00000000001,2024-02-06,C,4950.0,1,2024-02-16
2024-02-06T14:45:36.663832895Z,SPX   240315C04975000,S,50,71.0,45500.00000000001,2024-02-06,C,4975.0,2,2024-03-15
2024-02-06T14:45:36.663832895Z,SPX   240315C04975000,S,50,71.0,48500.000000000015,2024-02-06,C,4975.0,1,2024-03-15
2024-02-06T14:45:36.807600012Z,SPX   240315C04970000,S,50,73.8,49499.99999999999,2024-02-06,C,4970.0,3,2024-03-15
2024-02-06T14:45:36.808282186Z,SPX   240315C04970000,S,50,73.8,49499.99999999999,2024-02-06,C,4970.0,2,2024-03-15
2024-02-06T14:45:36.808522702Z,SPX   240315C04970000,S,50,73.8,47500.0,2024-02-06,C,4970.0,6,2024-03-15
2024-02-06T14:45:36.808858700Z,SPX   240315C04970000,S,50,73.8,47500.0,2024-02-06,C,4970.0,7,2024-03-15
2024-02-06T14:45:36.909272111Z,SPX   240315C04970000,S,50,73.8,47500.0,2024-02-06,C,4970.0,5,2024-03-15
2024-02-06T14:46:13.567532268Z,SPX   240315C04970000,S,50,74.0,50500.00000000001,2024-02-06,C,4970.0,1,2024-03-15
2024-02-06T14:47:10.392720456Z,SPX   240315C04970000,S,50,73.4,45000.0,2024-02-06,C,4970.0,14,2024-03-15
2024-02-06T14:47:10.393301289Z,SPX   240315C04970000,S,50,73.4,45000.0,2024-02-06,C,4970.0,13,2024-03-15
2024-02-06T14:47:10.393491643Z,SPX   240315C04970000,S,50,73.4,45500.00000000005,2024-02-06,C,4970.0,11,2024-03-15
2024-02-06T14:47:10.393782854Z,SPX   240315C04970000,S,50,73.4,45500.00000000005,2024-02-06,C,4970.0,10,2024-03-15
2024-02-06T14:47:10.456201067Z,SPX   240315C04970000,S,50,73.4,45500.00000000005,2024-02-06,C,4970.0,9,2024-03-15
2024-02-06T14:47:25.895308696Z,SPX   240216P05000000,B,45,59.3,54000.0,2024-02-06,P,5000.0,2,2024-02-16
2024-02-06T14:47:25.895308696Z,SPX   240216P05000000,B,45,59.3,54450.00000000004,2024-02-06,P,5000.0,1,2024-02-16
2024-02-06T14:48:09.180640951Z,SPX   240216C04950000,S,50,41.5,45500.00000000001,2024-02-06,C,4950.0,3,2024-02-16
2024-02-06T14:49:12.137228411Z,SPX   240315P05000000,B,50,82.7,50000.0,2024-02-06,P,5000.0,1,2024-03-15
2024-02-06T14:54:28.644549363Z,SPX   240216C04900000,S,45,73.6,49049.99999999996,2024-02-06,C,4900.0,2,2024-02-16
2024-02-06T14:54:28.644549363Z,SPX   240216C04900000,S,45,73.6,49499.99999999996,2024-02-06,C,4900.0,1,2024-02-16
2024-02-06T14:55:25.746716344Z,SPX   240216P05000000,B,50,61.8,45500.00000000005,2024-02-06,P,5000.0,5,2024-02-16
2024-02-06T15:21:54.595946416Z,SPX   240216P04950000,S,50,38.8,46499.999999999985,2024-02-06,P,4950.0,1,2024-02-16
2024-02-06T15:25:26.475404122Z,SPX   240315C04975000,B,50,61.3,48500.000000000015,2024-02-06,C,4975.0,1,2024-03-15
2024-02-06T15:26:01.581413166Z,SPX   240315P04965000,S,45,74.3,46799.99999999999,2024-02-06,P,4965.0,3,2024-03-15
2024-02-06T15:29:34.057873650Z,SPX   240315P04965000,S,45,73.8,44549.99999999999,2024-02-06,P,4965.0,11,2024-03-15
2024-02-06T16:46:06.279256352Z,SPX   240216P04950000,S,50,38.6,45500.00000000001,2024-02-06,P,4950.0,2,2024-02-16
2024-02-06T16:46:46.574061718Z,SPX   240216P04940000,S,50,34.5,45500.00000000001,2024-02-06,P,4940.0,1,2024-02-16
2024-02-06T16:51:38.206961797Z,SPX   240216P05000000,S,45,71.3,54000.0,2024-02-06,P,5000.0,2,2024-02-16
2024-02-06T16:57:10.603875118Z,SPX   240315P04965000,S,50,73.8,45499.99999999997,2024-02-06,P,4965.0,19,2024-03-15
2024-02-06T16:57:10.603875118Z,SPX   240315P04965000,S,50,73.8,45499.99999999997,2024-02-06,P,4965.0,20,2024-03-15
2024-02-06T16:57:10.604255578Z,SPX   240315P04965000,S,50,73.8,48999.999999999985,2024-02-06,P,4965.0,15,2024-03-15
2024-02-06T16:57:10.604255578Z,SPX   240315P04965000,S,50,73.8,47999.99999999997,2024-02-06,P,4965.0,16,2024-03-15
2024-02-06T16:57:10.604692272Z,SPX   240315P04965000,S,50,73.8,45499.99999999997,2024-02-06,P,4965.0,22,2024-03-15
2024-02-06T16:59:51.057830329Z,SPX   240216P05000000,S,50,70.9,45500.00000000005,2024-02-06,P,5000.0,5,2024-02-16
2024-02-06T17:00:27.396623702Z,SPX   240315P05000000,S,50,92.7,50000.0,2024-02-06,P,5000.0,1,2024-03-15
2024-02-06T17:11:27.199723139Z,SPX   240315P04950000,S,50,68.0,47500.0,2024-02-06,P,4950.0,1,2024-03-15
2024-02-06T17:14:35.580257086Z,SPX   240315P04970000,S,50,77.1,55000.0,2024-02-06,P,4970.0,2,2024-03-15
